b4|0|1|42
80|4|0|0
83|4|0|1
84|4|0|2
a5|2|0|3
86|4|0|4
87|4|0|5
88|13|0|6
89|13|0|7
8a|6|0|8
ab|2|0|9
8c|3|0|10
8d|6|0|11
ae|2|0|12
90|10|0|17
91|13|0|18
93|6|0|19
b5|6|0|20
96|3|0|21
b8|6|0|22
99|7|0|23
9a|3|0|24
9b|4|0|25
9c|4|0|26
9d|14|0|27
9f20|7|0|28
9f21|5|0|29
9f28|4|0|30
9f32|6|0|31
bf23|10|0|32
81|5|0|33
bf24|2|0|34
9f22|9|0|35
98|6|0|36
be|13|0|37
9f1f|6|0|38
b7|13|0|39
95|6|0|40
92|5|0|41
be|6|0|43
bf1f|6|0|45
af|10|0|44
